#Organism Name,Organism Groups,Size(Mb),Chromosomes,Organelles,Plasmids,Assemblies
"Acinetobacter phage AM106","Viruses;Other;Siphoviridae",0.052031,1,0,0,1
"Acinetobacter phage AM24","Viruses;Other;Myoviridae",0.097177,1,0,0,1
"Acinetobacter phage AP205","Viruses;Other;Duinviridae",0.004268,1,0,0,1
"Acinetobacter phage AP22","Viruses;Other;Other",0.046387,1,0,0,1
"Acinetobacter phage APK09","Viruses;Other;Autographiviridae",0.041477,1,0,0,1
"Acinetobacter phage APK127v","Viruses;Other;Autographiviridae",0.04138,1,0,0,1
"Acinetobacter phage APK15","Viruses;Other;Autographiviridae",0.041092,1,0,0,1
"Acinetobacter phage APK16","Viruses;Other;Autographiviridae",0.041135,1,0,0,1
"Acinetobacter phage APK20","Viruses;Other;Autographiviridae",0.042351,1,0,0,1
"Acinetobacter phage APK37.1","Viruses;Other;Autographiviridae",0.040966,1,0,0,1
"Acinetobacter phage APK77","Viruses;Other;Autographiviridae",0.04135,1,0,0,1
"Acinetobacter phage APK86","Viruses;Other;Autographiviridae",0.041297,1,0,0,1
"Acinetobacter phage Arbor","Viruses;Other;Other",0.045041,1,0,0,1
"Acinetobacter phage Aristophanes","Viruses;Other;Autographiviridae",0.043505,1,0,0,1
"Acinetobacter phage Barton","Viruses;Other;Siphoviridae",0.043041,1,0,0,1
"Acinetobacter phage Bestia","Viruses;Other;Myoviridae",0.097874,1,0,0,1
"Acinetobacter phage Bphi-R1888","Viruses;Other;Other",0.04459,1,0,0,1
"Acinetobacter phage Bphi-R2919","Viruses;Other;Other",0.044227,1,0,0,1
"Acinetobacter phage Brutus","Viruses;Other;Other",0.044931,1,0,0,1
"Acinetobacter phage BS46","Viruses;Other;Myoviridae",0.094068,1,0,0,1
"Acinetobacter phage BUCT628","Viruses;Other;Other",0.044935,1,0,0,1
"Acinetobacter phage BUCT629","Viruses;Other;Other",0.046325,1,0,0,1
"Acinetobacter phage Cato","Viruses;Other;Other",0.045188,1,0,0,1
"Acinetobacter phage DMU1","Viruses;Other;Siphoviridae",0.043482,1,0,0,1
"Acinetobacter phage Effie","Viruses;Other;Siphoviridae",0.053598,1,0,0,1
"Acinetobacter phage fEg-Aba01","Viruses;Other;Siphoviridae",0.033779,1,0,0,1
"Acinetobacter phage fLi-Aba02","Viruses;Other;Siphoviridae",0.035093,1,0,0,1
"Acinetobacter phage fLi-Aba03","Viruses;Other;Siphoviridae",0.034931,1,0,0,1
"Acinetobacter phage Fri1","Viruses;Other;Autographiviridae",0.041805,1,0,0,1
"Acinetobacter phage Henu6","Viruses;Other;Straboviridae",0.16689,1,0,0,1
"Acinetobacter phage Herod","Viruses;Other;Myoviridae",0.097418,1,0,0,1
"Acinetobacter phage IME-200","Viruses;Other;Autographiviridae",0.041243,1,0,0,1
"Acinetobacter phage IMEAB3","Viruses;Other;Other",0.04305,1,0,0,1
"Acinetobacter phage JeffCo","Viruses;Other;Siphoviridae",0.043285,1,0,0,1
"Acinetobacter phage KARL-1","Viruses;Other;Straboviridae",0.16656,1,0,0,1
"Acinetobacter phage Liucustia","Viruses;Other;Other",0.100533,1,0,0,1
"Acinetobacter phage Loki","Viruses;Other;Other",0.041308,1,0,0,1
"Acinetobacter phage LZ35","Viruses;Other;Other",0.044885,1,0,0,1
"Acinetobacter phage Maestro","Viruses;Other;Straboviridae",0.169176,1,0,0,1
"Acinetobacter phage MD-2021a","Viruses;Other;Myoviridae",4.29842,1,0,0,6
"Acinetobacter phage Melin","Viruses;Other;Straboviridae",0.167969,1,0,0,1
"Acinetobacter phage Meroveus","Viruses;Other;Straboviridae",0.167683,1,0,0,1
"Acinetobacter phage Minot","Viruses;Other;Straboviridae",0.167029,1,0,0,1
"Acinetobacter phage Mithridates","Viruses;Other;Myoviridae",0.09672,1,0,0,1
"Acinetobacter phage Mokit","Viruses;Other;Straboviridae",0.167638,1,0,0,1
"Acinetobacter phage Morttis","Viruses;Other;Straboviridae",0.16915,1,0,0,1
"Acinetobacter phage MRABP9","Viruses;Other;Autographiviridae",0.040342,1,0,0,1
"Acinetobacter phage nACB1","Viruses;Other;Schitoviridae",0.079638,1,0,0,1
"Acinetobacter phage nACB2","Viruses;Other;Ackermannviridae",0.13656,1,0,0,1
"Acinetobacter phage Octan","Viruses;Other;Straboviridae",0.16676,1,0,0,1
"Acinetobacter phage Paty","Viruses;Other;Autographiviridae",0.041264,1,0,0,1
"Acinetobacter phage PBAB08","Viruses;Other;Myoviridae",0.042312,1,0,0,1
"Acinetobacter phage PBAB25","Viruses;Other;Other",0.04026,1,0,0,1
"Acinetobacter phage Petty","Viruses;Other;Autographiviridae",0.040739,1,0,0,1
"Acinetobacter phage Phab24","Viruses;Other;Myoviridae",0.093604,1,0,0,1
"Acinetobacter phage PhaR5","Viruses;Other;Straboviridae",0.164549,1,0,0,1
"Acinetobacter phage phiAB1","Viruses;Other;Autographiviridae",0.041526,1,0,0,1
"Acinetobacter phage phiAB6","Viruses;Other;Autographiviridae",0.04057,1,0,0,1
"Acinetobacter phage phiAC-1","Viruses;Other;Myoviridae",0.043216,1,0,0,1
"Acinetobacter phage Pipo","Viruses;Other;Autographiviridae",0.041956,1,0,0,1
"Acinetobacter phage Presley","Viruses;Other;Schitoviridae",0.077792,1,0,0,1
"Acinetobacter phage Scipio","Viruses;Other;Other",0.044602,1,0,0,1
"Acinetobacter phage SH-Ab 15497","Viruses;Other;Siphoviridae",0.04342,1,0,0,1
"Acinetobacter phage SH-Ab 15519","Viruses;Other;Autographiviridae",0.040493,1,0,0,1
"Acinetobacter phage SH-Ab 15599","Viruses;Other;Ackermannviridae",0.143204,1,0,0,1
"Acinetobacter phage SHI","Viruses;Other;Other",0.04418,1,0,0,1
"Acinetobacter phage Stupor","Viruses;Other;Straboviridae",0.164309,1,0,0,1
"Acinetobacter phage SWH-Ab-1","Viruses;Other;Autographiviridae",0.041567,1,0,0,1
"Acinetobacter phage TAC1","Viruses;Other;Other",0.10177,1,0,0,1
"Acinetobacter phage TaPaz","Viruses;Other;Myoviridae",0.093703,1,0,0,1
"Acinetobacter phage vB_Ab4_Hep4","Viruses;Other;Autographiviridae",0.041463,1,0,0,1
"Acinetobacter phage vB_AbaA_fBenAci001","Viruses;Other;Autographiviridae",0.040535,1,0,0,1
"Acinetobacter phage vB_AbaA_fBenAci002","Viruses;Other;Autographiviridae",0.041953,1,0,0,1
"Acinetobacter phage vB_AbaA_fBenAci003","Viruses;Other;Autographiviridae",0.040556,1,0,0,1
"Acinetobacter phage vB_AbaM-IME-AB2","Viruses;Other;Other",0.043665,1,0,0,1
"Acinetobacter phage vB_AbaM_Acibel004","Viruses;Other;Other",0.09973,1,0,0,1
"Acinetobacter phage vB_AbaM_Apostate","Viruses;Other;Straboviridae",0.164746,1,0,0,1
"Acinetobacter phage vB_AbaM_B09_Aci01-1","Viruses;Other;Other",0.103628,1,0,0,1
"Acinetobacter phage vB_AbaM_B09_Aci02-2","Viruses;Other;Other",0.104354,1,0,0,1
"Acinetobacter phage vB_AbaM_B09_Aci05","Viruses;Other;Other",0.102789,1,0,0,1
"Acinetobacter phage vB_AbaM_B9","Viruses;Other;Myoviridae",0.093641,1,0,0,1
"Acinetobacter phage vB_AbaM_Berthold","Viruses;Other;Straboviridae",0.165927,1,0,0,1
"Acinetobacter phage vB_AbaM_BP10","Viruses;Other;Other",0.044443,1,0,0,1
"Acinetobacter phage vB_AbaM_CP14","Viruses;Other;Other",0.102099,1,0,0,1
"Acinetobacter phage vB_AbaM_D22","Viruses;Other;Other",0.103539,1,0,0,1
"Acinetobacter phage vB_AbaM_DP45","Viruses;Other;Straboviridae",0.164031,1,0,0,1
"Acinetobacter phage vB_AbaM_IME284","Viruses;Other;Other",0.043557,1,0,0,1
"Acinetobacter phage vB_AbaM_IME285","Viruses;Other;Other",0.045063,1,0,0,1
"Acinetobacter phage vB_AbaM_IME512","Viruses;Other;Other",0.046499,1,0,0,1
"Acinetobacter phage vB_AbaM_Kimel","Viruses;Other;Straboviridae",0.167922,1,0,0,1
"Acinetobacter phage vB_AbaM_Konradin","Viruses;Other;Straboviridae",0.16621,1,0,0,1
"Acinetobacter phage vB_AbaM_Lazarus","Viruses;Other;Straboviridae",0.165151,1,0,0,1
"Acinetobacter phage vB_AbaM_ME3","Viruses;Other;Other",0.2349,1,0,0,1
"Acinetobacter phage vB_AbaM_P1","Viruses;Other;Other",0.105384,1,0,0,1
"Acinetobacter phage vB_AbaM_phiAbaA1","Viruses;Other;Other",0.104906,1,0,0,1
"Acinetobacter phage vB_AbaM_PhT2","Viruses;Other;Straboviridae",0.16633,1,0,0,1
"Acinetobacter phage vB_AbaP_100","Viruses;Other;Autographiviridae",0.041743,1,0,0,1
"Acinetobacter phage vB_AbaP_46-62_Aci07","Viruses;Other;Autographiviridae",0.04233,1,0,0,1
"Acinetobacter phage vB_AbaP_ABWU2101","Viruses;Other;Autographiviridae",0.041496,1,0,0,1
"Acinetobacter phage vB_AbaP_Acibel007","Viruses;Other;Autographiviridae",0.042654,1,0,0,1
"Acinetobacter phage vB_AbaP_Alexa","Viruses;Other;Myoviridae",0.040237,1,0,0,1
"Acinetobacter phage vB_AbaP_APK116","Viruses;Other;Autographiviridae",0.041765,1,0,0,1
"Acinetobacter phage vB_AbaP_APK128","Viruses;Other;Autographiviridae",0.042013,1,0,0,1
"Acinetobacter phage vB_AbaP_APK14","Viruses;Other;Autographiviridae",0.041767,1,0,0,1
"Acinetobacter phage vB_AbaP_APK2","Viruses;Other;Autographiviridae",0.041476,1,0,0,1
"Acinetobacter phage vB_AbaP_APK2-2","Viruses;Other;Autographiviridae",0.041426,1,0,0,1
"Acinetobacter phage vB_AbaP_APK26","Viruses;Other;Autographiviridae",0.041097,1,0,0,1
"Acinetobacter phage vB_AbaP_APK32","Viruses;Other;Autographiviridae",0.041142,1,0,0,1
"Acinetobacter phage vB_AbaP_APK37","Viruses;Other;Autographiviridae",0.041981,1,0,0,1
"Acinetobacter phage vB_AbaP_APK44","Viruses;Other;Autographiviridae",0.041461,1,0,0,1
"Acinetobacter phage vB_AbaP_APK48","Viruses;Other;Autographiviridae",0.041105,1,0,0,1
"Acinetobacter phage vB_AbaP_APK48-3","Viruses;Other;Autographiviridae",0.041196,1,0,0,1
"Acinetobacter phage vB_AbaP_APK81","Viruses;Other;Autographiviridae",0.042233,1,0,0,1
"Acinetobacter phage vB_AbaP_APK87","Viruses;Other;Autographiviridae",0.042402,1,0,0,1
"Acinetobacter phage vB_AbaP_APK89","Viruses;Other;Autographiviridae",0.041198,1,0,0,1
"Acinetobacter phage vB_AbaP_APK93","Viruses;Other;Autographiviridae",0.041668,1,0,0,1
"Acinetobacter phage vB_AbaP_AS11","Viruses;Other;Autographiviridae",0.041642,1,0,0,1
"Acinetobacter phage vB_AbaP_AS12","Viruses;Other;Autographiviridae",0.041402,1,0,0,1
"Acinetobacter phage vB_AbaP_B09_Aci08","Viruses;Other;Autographiviridae",0.042067,1,0,0,1
"Acinetobacter phage vB_AbaP_B1","Viruses;Other;Autographiviridae",0.040879,1,0,0,1
"Acinetobacter phage vB_AbaP_B3","Viruses;Other;Autographiviridae",0.040598,1,0,0,1
"Acinetobacter phage vB_AbaP_D2","Viruses;Other;Autographiviridae",0.039964,1,0,0,1
"Acinetobacter phage vB_AbaP_D2M","Viruses;Other;Autographiviridae",0.039963,1,0,0,1
"Acinetobacter phage vB_AbaP_HB01","Viruses;Other;Other",0.112623,1,0,0,1
"Acinetobacter phage vB_AbaP_IME546","Viruses;Other;Autographiviridae",0.04077,1,0,0,2
"Acinetobacter phage vB_AbaP_PD-6A3","Viruses;Other;Autographiviridae",0.041563,1,0,0,1
"Acinetobacter phage vB_AbaP_PD-AB9","Viruses;Other;Autographiviridae",0.040938,1,0,0,1
"Acinetobacter phage vB_AbaP_PE21","Viruses;Other;Autographiviridae",0.041655,1,0,0,1
"Acinetobacter phage vB_AbaP_PMK34","Viruses;Other;Autographiviridae",0.041847,1,0,0,1
"Acinetobacter phage vB_AbaP_WU2001","Viruses;Other;Autographiviridae",0.040792,1,0,0,1
"Acinetobacter phage vB_AbaP_ZHSHW","Viruses;Other;Autographiviridae",0.041495,1,0,0,1
"Acinetobacter phage vB_AbaS_D0","Viruses;Other;Other",0.043051,1,0,0,1
"Acinetobacter phage vB_AbaS_TCUP2199","Viruses;Other;Siphoviridae",0.079572,1,0,0,1
"Acinetobacter phage vB_AbaS_TRS1","Viruses;Other;Siphoviridae",0.040749,1,0,0,1
"Acinetobacter phage vB_AbM_WUPSU","Viruses;Other;Other",0.044241,1,0,0,1
"Acinetobacter phage vB_Api_3043-K38","Viruses;Other;Autographiviridae",0.041882,1,0,0,1
"Acinetobacter phage vB_ApiM_fHyAci03","Viruses;Other;Straboviridae",0.165975,1,0,0,1
"Acinetobacter phage vB_ApiP_P1","Viruses;Other;Autographiviridae",0.041208,1,0,0,1
"Acinetobacter phage vB_ApiP_P2","Viruses;Other;Autographiviridae",0.041514,1,0,0,1
"Acinetobacter phage VB_ApiP_XC38","Viruses;Other;Schitoviridae",0.079328,1,0,0,1
"Acinetobacter phage vB_IME_Ab2712","Viruses;Other;Schitoviridae",0.074579,1,0,0,1
"Acinetobacter phage WCHABP1","Viruses;Other;Other",0.045888,1,0,0,1
"Acinetobacter phage WCHABP12","Viruses;Other;Other",0.045415,1,0,0,1
"Acinetobacter phage WCHABP5","Viruses;Other;Autographiviridae",0.040409,1,0,0,1
"Acinetobacter phage YC#06","Viruses;Other;Other",0.048885,1,0,0,1
"Acinetobacter phage YMC-13-01-C62","Viruses;Other;Other",0.044844,1,0,0,1
"Acinetobacter phage YMC/09/02/B1251","Viruses;Other;Other",0.045364,1,0,0,1
"Acinetobacter phage YMC11/11/R3177","Viruses;Other;Other",0.047575,1,0,0,1
"Acinetobacter phage YMC11/12/R1215","Viruses;Other;Other",0.044866,1,0,0,1
"Acinetobacter phage YMC11/12/R2315","Viruses;Other;Other",0.044846,1,0,0,1
"Acinetobacter phage YMC13/03/R2096","Viruses;Other;Myoviridae",0.09817,1,0,0,1
"Acinetobacter phage ZZ1","Viruses;Other;Straboviridae",0.166687,1,0,0,1
"Acinetobacter virus 133","Viruses;Other;Straboviridae",0.159801,1,0,0,1
"Acinetobacter virus vB_AbaP_AGC01","Viruses;Other;Autographiviridae",0.041231,1,0,0,1
"Acipenserid herpesvirus 2","Viruses;Other;Alloherpesviridae",0.066037,1,0,0,1
"Aconitum latent virus","Viruses;Other;Betaflexiviridae",0.008657,1,0,0,1
"Acremonium sclerotigenum ourmia-like virus 1","Viruses;Other;Botourmiaviridae",0.002848,1,0,0,1
"Actinidia seed borne latent virus","Viruses;Other;Betaflexiviridae",0.008192,1,0,0,1
"Actinidia virus 1","Viruses;Other;Closteroviridae",0.018848,1,0,0,1
"Actinidia virus A","Viruses;Other;Betaflexiviridae",0.007566,1,0,0,1
"Actinidia virus B","Viruses;Other;Betaflexiviridae",0.007488,1,0,0,1
"Actinidia virus X","Viruses;Other;Alphaflexiviridae",0.006888,1,0,0,1
"Actinidia yellowing virus 1","Viruses;Other;Secoviridae",0.012149,1,0,0,1
"Actinomyces phage LC001","Viruses;Other;Siphoviridae",0.026219,1,0,0,1
